Index,Direction,Datetime,Date
9933,Entry,2023-04-24 12:17:16,2023-04-24
4132,Entry,2023-04-24 12:17:20,2023-04-24
5681,Entry,2023-04-24 12:17:35,2023-04-24
16473,Entry,2023-04-24 12:17:36,2023-04-24
63617,Exit,2023-04-24 12:17:44,2023-04-24
25426,Entry,2023-04-24 12:17:47,2023-04-24
40384,Entry,2023-04-24 12:17:52,2023-04-24
87752,Exit,2023-04-24 12:17:57,2023-04-24
61440,Exit,2023-04-24 12:18:04,2023-04-24
42518,Entry,2023-04-24 12:18:17,2023-04-24
79394,Exit,2023-04-24 12:18:30,2023-04-24
76509,Exit,2023-04-24 12:18:35,2023-04-24
65845,Exit,2023-04-24 12:18:41,2023-04-24
85135,Exit,2023-04-24 12:18:48,2023-04-24
8165,Entry,2023-04-24 12:18:52,2023-04-24
19416,Entry,2023-04-24 12:19:09,2023-04-24
8412,Entry,2023-04-24 12:19:16,2023-04-24
87951,Exit,2023-04-24 12:19:25,2023-04-24
35818,Entry,2023-04-24 12:19:41,2023-04-24
18775,Entry,2023-04-24 12:19:46,2023-04-24
12307,Entry,2023-04-24 12:19:52,2023-04-24
21330,Entry,2023-04-24 12:19:59,2023-04-24
80942,Exit,2023-04-24 12:20:00,2023-04-24
50428,Exit,2023-04-24 12:20:05,2023-04-24
45212,Exit,2023-04-24 12:20:06,2023-04-24
14291,Entry,2023-04-24 12:20:08,2023-04-24
30062,Entry,2023-04-24 12:20:13,2023-04-24
26533,Entry,2023-04-24 12:20:32,2023-04-24
74803,Exit,2023-04-24 12:20:34,2023-04-24
15835,Entry,2023-04-24 12:20:35,2023-04-24
53295,Exit,2023-04-24 12:20:35,2023-04-24
84150,Exit,2023-04-24 12:20:36,2023-04-24
71720,Exit,2023-04-24 12:20:39,2023-04-24
85092,Exit,2023-04-24 12:20:39,2023-04-24
74740,Exit,2023-04-24 12:20:42,2023-04-24
54193,Exit,2023-04-24 12:20:42,2023-04-24
55817,Exit,2023-04-24 12:20:42,2023-04-24
55823,Exit,2023-04-24 12:20:43,2023-04-24
1144,Entry,2023-04-24 12:20:48,2023-04-24
71402,Exit,2023-04-24 12:20:49,2023-04-24
85486,Exit,2023-04-24 12:20:57,2023-04-24
11997,Entry,2023-04-24 12:20:59,2023-04-24
76998,Exit,2023-04-24 12:21:08,2023-04-24
25874,Entry,2023-04-24 12:21:09,2023-04-24
54290,Exit,2023-04-24 12:21:13,2023-04-24
78433,Exit,2023-04-24 12:21:18,2023-04-24
67800,Exit,2023-04-24 12:21:23,2023-04-24
7450,Entry,2023-04-24 12:21:25,2023-04-24
59175,Exit,2023-04-24 12:21:28,2023-04-24
34553,Entry,2023-04-24 12:21:29,2023-04-24
76612,Exit,2023-04-24 12:21:32,2023-04-24
23146,Entry,2023-04-24 12:21:43,2023-04-24
16197,Entry,2023-04-24 12:21:43,2023-04-24
73925,Exit,2023-04-24 12:21:50,2023-04-24
44579,Entry,2023-04-24 12:21:55,2023-04-24
55775,Exit,2023-04-24 12:22:00,2023-04-24
30059,Entry,2023-04-24 12:22:00,2023-04-24
55767,Exit,2023-04-24 12:22:05,2023-04-24
59038,Exit,2023-04-24 12:22:16,2023-04-24
23872,Entry,2023-04-24 12:22:18,2023-04-24
81283,Exit,2023-04-24 12:22:18,2023-04-24
74809,Exit,2023-04-24 12:22:21,2023-04-24
46687,Exit,2023-04-24 12:22:31,2023-04-24
10270,Entry,2023-04-24 12:22:32,2023-04-24
23471,Entry,2023-04-24 12:22:39,2023-04-24
32075,Entry,2023-04-24 12:22:41,2023-04-24
7104,Entry,2023-04-24 12:22:41,2023-04-24
12160,Entry,2023-04-24 12:22:46,2023-04-24
63268,Exit,2023-04-24 12:22:48,2023-04-24
5252,Entry,2023-04-24 12:22:48,2023-04-24
8128,Entry,2023-04-24 12:22:57,2023-04-24
9060,Entry,2023-04-24 12:22:57,2023-04-24
72309,Exit,2023-04-24 12:23:00,2023-04-24
76651,Exit,2023-04-24 12:23:07,2023-04-24
60236,Exit,2023-04-24 12:23:14,2023-04-24
31780,Entry,2023-04-24 12:23:20,2023-04-24
6413,Entry,2023-04-24 12:23:25,2023-04-24
4082,Entry,2023-04-24 12:23:27,2023-04-24
19173,Entry,2023-04-24 12:23:29,2023-04-24
28650,Entry,2023-04-24 12:23:30,2023-04-24
44385,Entry,2023-04-24 12:23:35,2023-04-24
15697,Entry,2023-04-24 12:23:40,2023-04-24
33658,Entry,2023-04-24 12:23:49,2023-04-24
10696,Entry,2023-04-24 12:23:50,2023-04-24
55058,Exit,2023-04-24 12:23:53,2023-04-24
28053,Entry,2023-04-24 12:23:53,2023-04-24
9898,Entry,2023-04-24 12:23:57,2023-04-24
21287,Entry,2023-04-24 12:24:03,2023-04-24
85070,Exit,2023-04-24 12:24:08,2023-04-24
76259,Exit,2023-04-24 12:24:11,2023-04-24
41151,Entry,2023-04-24 12:24:14,2023-04-24
22679,Entry,2023-04-24 12:24:29,2023-04-24
58589,Exit,2023-04-24 12:24:31,2023-04-24
48559,Exit,2023-04-24 12:24:31,2023-04-24
53791,Exit,2023-04-24 12:24:44,2023-04-24
17740,Entry,2023-04-24 12:24:46,2023-04-24
71280,Exit,2023-04-24 12:24:51,2023-04-24
55134,Exit,2023-04-24 12:24:54,2023-04-24
6427,Entry,2023-04-24 12:24:55,2023-04-24
34688,Entry,2023-04-24 12:24:55,2023-04-24
34757,Entry,2023-04-24 12:25:11,2023-04-24
66032,Exit,2023-04-24 12:25:11,2023-04-24
41614,Entry,2023-04-24 12:25:13,2023-04-24
35471,Entry,2023-04-24 12:25:26,2023-04-24
10219,Entry,2023-04-24 12:25:28,2023-04-24
39869,Entry,2023-04-24 12:25:31,2023-04-24
34960,Entry,2023-04-24 12:25:33,2023-04-24
9342,Entry,2023-04-24 12:25:37,2023-04-24
14832,Entry,2023-04-24 12:25:48,2023-04-24
30742,Entry,2023-04-24 12:26:00,2023-04-24
29728,Entry,2023-04-24 12:26:00,2023-04-24
42614,Entry,2023-04-24 12:26:01,2023-04-24
86287,Exit,2023-04-24 12:26:05,2023-04-24
50102,Exit,2023-04-24 12:26:15,2023-04-24
11063,Entry,2023-04-24 12:26:15,2023-04-24
52281,Exit,2023-04-24 12:26:22,2023-04-24
79213,Exit,2023-04-24 12:26:26,2023-04-24
43762,Entry,2023-04-24 12:26:33,2023-04-24
37374,Entry,2023-04-24 12:26:36,2023-04-24
10161,Entry,2023-04-24 12:26:38,2023-04-24
36238,Entry,2023-04-24 12:26:39,2023-04-24
58451,Exit,2023-04-24 12:26:43,2023-04-24
28341,Entry,2023-04-24 12:26:45,2023-04-24
46043,Exit,2023-04-24 12:26:49,2023-04-24
55012,Exit,2023-04-24 12:26:54,2023-04-24
34434,Entry,2023-04-24 12:26:56,2023-04-24
55017,Exit,2023-04-24 12:27:07,2023-04-24
15586,Entry,2023-04-24 12:27:16,2023-04-24
74811,Exit,2023-04-24 12:27:25,2023-04-24
79822,Exit,2023-04-24 12:27:28,2023-04-24
87549,Exit,2023-04-24 12:27:37,2023-04-24
66040,Exit,2023-04-24 12:27:37,2023-04-24
722,Entry,2023-04-24 12:27:39,2023-04-24
61929,Exit,2023-04-24 12:27:43,2023-04-24
59115,Exit,2023-04-24 12:27:53,2023-04-24
26488,Entry,2023-04-24 12:27:57,2023-04-24
33285,Entry,2023-04-24 12:27:57,2023-04-24
29854,Entry,2023-04-24 12:28:03,2023-04-24
51462,Exit,2023-04-24 12:28:04,2023-04-24
51590,Exit,2023-04-24 12:28:13,2023-04-24
68817,Exit,2023-04-24 12:28:20,2023-04-24
4325,Entry,2023-04-24 12:28:24,2023-04-24
18198,Entry,2023-04-24 12:28:43,2023-04-24
21295,Entry,2023-04-24 12:29:05,2023-04-24
60368,Exit,2023-04-24 12:29:10,2023-04-24
49999,Exit,2023-04-24 12:29:11,2023-04-24
74759,Exit,2023-04-24 12:29:29,2023-04-24
28970,Entry,2023-04-24 12:29:33,2023-04-24
87460,Exit,2023-04-24 12:29:38,2023-04-24
55443,Exit,2023-04-24 12:29:53,2023-04-24
89323,Exit,2023-04-24 12:29:58,2023-04-24
66044,Exit,2023-04-24 12:29:58,2023-04-24
75257,Exit,2023-04-24 12:30:06,2023-04-24
24015,Entry,2023-04-24 12:30:08,2023-04-24
38853,Entry,2023-04-24 12:30:11,2023-04-24
30066,Entry,2023-04-24 12:30:16,2023-04-24
28879,Entry,2023-04-24 12:30:17,2023-04-24
39548,Entry,2023-04-24 12:30:19,2023-04-24
6018,Entry,2023-04-24 12:30:23,2023-04-24
37827,Entry,2023-04-24 12:30:44,2023-04-24
52950,Exit,2023-04-24 12:30:57,2023-04-24
18383,Entry,2023-04-24 12:31:01,2023-04-24
23289,Entry,2023-04-24 12:31:06,2023-04-24
42714,Entry,2023-04-24 12:31:06,2023-04-24
20423,Entry,2023-04-24 12:31:14,2023-04-24
8549,Entry,2023-04-24 12:31:29,2023-04-24
38384,Entry,2023-04-24 12:31:32,2023-04-24
1725,Entry,2023-04-24 12:31:32,2023-04-24
22325,Entry,2023-04-24 12:31:35,2023-04-24
57945,Exit,2023-04-24 12:31:37,2023-04-24
61827,Exit,2023-04-24 12:31:39,2023-04-24
51174,Exit,2023-04-24 12:31:41,2023-04-24
84354,Exit,2023-04-24 12:31:42,2023-04-24
40369,Entry,2023-04-24 12:31:43,2023-04-24
23942,Entry,2023-04-24 12:31:47,2023-04-24
40200,Entry,2023-04-24 12:31:52,2023-04-24
40007,Entry,2023-04-24 12:31:56,2023-04-24
77774,Exit,2023-04-24 12:32:01,2023-04-24
19119,Entry,2023-04-24 12:32:05,2023-04-24
86749,Exit,2023-04-24 12:32:07,2023-04-24
87461,Exit,2023-04-24 12:32:16,2023-04-24
29530,Entry,2023-04-24 12:32:19,2023-04-24
67521,Exit,2023-04-24 12:32:25,2023-04-24
64538,Exit,2023-04-24 12:32:29,2023-04-24
5124,Entry,2023-04-24 12:32:47,2023-04-24
40458,Entry,2023-04-24 12:32:52,2023-04-24
67851,Exit,2023-04-24 12:33:03,2023-04-24
40396,Entry,2023-04-24 12:33:13,2023-04-24
7851,Entry,2023-04-24 12:33:17,2023-04-24
81890,Exit,2023-04-24 12:33:19,2023-04-24
54645,Exit,2023-04-24 12:33:19,2023-04-24
15972,Entry,2023-04-24 12:33:26,2023-04-24
37187,Entry,2023-04-24 12:33:42,2023-04-24
61137,Exit,2023-04-24 12:34:05,2023-04-24
10734,Entry,2023-04-24 12:34:07,2023-04-24
42715,Entry,2023-04-24 12:34:22,2023-04-24
83445,Exit,2023-04-24 12:34:35,2023-04-24
38680,Entry,2023-04-24 12:34:37,2023-04-24
74020,Exit,2023-04-24 12:34:39,2023-04-24
13443,Entry,2023-04-24 12:34:57,2023-04-24
55758,Exit,2023-04-24 12:35:01,2023-04-24
42451,Entry,2023-04-24 12:35:02,2023-04-24
55769,Exit,2023-04-24 12:35:03,2023-04-24
35016,Entry,2023-04-24 12:35:05,2023-04-24
89326,Exit,2023-04-24 12:35:11,2023-04-24
51851,Exit,2023-04-24 12:35:18,2023-04-24
2990,Entry,2023-04-24 12:35:18,2023-04-24
78915,Exit,2023-04-24 12:35:23,2023-04-24
38760,Entry,2023-04-24 12:35:24,2023-04-24
76822,Exit,2023-04-24 12:35:24,2023-04-24
56744,Exit,2023-04-24 12:35:39,2023-04-24
39901,Entry,2023-04-24 12:35:42,2023-04-24
75541,Exit,2023-04-24 12:35:47,2023-04-24
16987,Entry,2023-04-24 12:35:53,2023-04-24
35212,Entry,2023-04-24 12:35:56,2023-04-24
48125,Exit,2023-04-24 12:35:57,2023-04-24
68914,Exit,2023-04-24 12:36:03,2023-04-24
15672,Entry,2023-04-24 12:36:08,2023-04-24
84295,Exit,2023-04-24 12:36:16,2023-04-24
34262,Entry,2023-04-24 12:36:16,2023-04-24
50765,Exit,2023-04-24 12:36:20,2023-04-24
79360,Exit,2023-04-24 12:36:20,2023-04-24
57911,Exit,2023-04-24 12:36:24,2023-04-24
26926,Entry,2023-04-24 12:36:28,2023-04-24
25812,Entry,2023-04-24 12:36:29,2023-04-24
18974,Entry,2023-04-24 12:36:34,2023-04-24
1262,Entry,2023-04-24 12:36:38,2023-04-24
2380,Entry,2023-04-24 12:36:44,2023-04-24
88499,Exit,2023-04-24 12:36:47,2023-04-24
88274,Exit,2023-04-24 12:36:49,2023-04-24
30955,Entry,2023-04-24 12:36:52,2023-04-24
2228,Entry,2023-04-24 12:37:05,2023-04-24
86092,Exit,2023-04-24 12:37:08,2023-04-24
28163,Entry,2023-04-24 12:37:27,2023-04-24
71477,Exit,2023-04-24 12:37:32,2023-04-24
47107,Exit,2023-04-24 12:37:43,2023-04-24
55827,Exit,2023-04-24 12:37:56,2023-04-24
70239,Exit,2023-04-24 12:37:58,2023-04-24
55764,Exit,2023-04-24 12:38:01,2023-04-24
13934,Entry,2023-04-24 12:38:02,2023-04-24
7105,Entry,2023-04-24 12:38:06,2023-04-24
32076,Entry,2023-04-24 12:38:13,2023-04-24
26756,Entry,2023-04-24 12:38:14,2023-04-24
86651,Exit,2023-04-24 12:38:16,2023-04-24
29940,Entry,2023-04-24 12:38:17,2023-04-24
20116,Entry,2023-04-24 12:38:24,2023-04-24
68619,Exit,2023-04-24 12:38:30,2023-04-24
40347,Entry,2023-04-24 12:38:37,2023-04-24
11082,Entry,2023-04-24 12:38:40,2023-04-24
52978,Exit,2023-04-24 12:39:03,2023-04-24
80310,Exit,2023-04-24 12:39:25,2023-04-24
40356,Entry,2023-04-24 12:39:25,2023-04-24
87797,Exit,2023-04-24 12:39:26,2023-04-24
74341,Exit,2023-04-24 12:39:28,2023-04-24
29618,Entry,2023-04-24 12:39:29,2023-04-24
73820,Exit,2023-04-24 12:39:31,2023-04-24
2361,Entry,2023-04-24 12:39:38,2023-04-24
42879,Entry,2023-04-24 12:39:52,2023-04-24
28453,Entry,2023-04-24 12:39:52,2023-04-24
7269,Entry,2023-04-24 12:39:57,2023-04-24
44724,Entry,2023-04-24 12:40:08,2023-04-24
48917,Exit,2023-04-24 12:40:28,2023-04-24
66575,Exit,2023-04-24 12:40:36,2023-04-24
8745,Entry,2023-04-24 12:40:43,2023-04-24
70885,Exit,2023-04-24 12:40:43,2023-04-24
24630,Entry,2023-04-24 12:40:53,2023-04-24
21219,Entry,2023-04-24 12:40:56,2023-04-24
26016,Entry,2023-04-24 12:41:02,2023-04-24
76447,Exit,2023-04-24 12:41:04,2023-04-24
65529,Exit,2023-04-24 12:41:14,2023-04-24
84988,Exit,2023-04-24 12:41:14,2023-04-24
74814,Exit,2023-04-24 12:41:18,2023-04-24
66045,Exit,2023-04-24 12:41:20,2023-04-24
18943,Entry,2023-04-24 12:41:30,2023-04-24
80218,Exit,2023-04-24 12:41:34,2023-04-24
41303,Entry,2023-04-24 12:41:35,2023-04-24
79707,Exit,2023-04-24 12:41:38,2023-04-24
40438,Entry,2023-04-24 12:41:40,2023-04-24
46975,Exit,2023-04-24 12:41:49,2023-04-24
87230,Exit,2023-04-24 12:41:51,2023-04-24
66048,Exit,2023-04-24 12:41:54,2023-04-24
83256,Exit,2023-04-24 12:42:11,2023-04-24
52197,Exit,2023-04-24 12:42:22,2023-04-24
10697,Entry,2023-04-24 12:42:25,2023-04-24
25294,Entry,2023-04-24 12:42:41,2023-04-24
28861,Entry,2023-04-24 12:42:45,2023-04-24
21250,Entry,2023-04-24 12:42:54,2023-04-24
31701,Entry,2023-04-24 12:42:56,2023-04-24
31335,Entry,2023-04-24 12:43:13,2023-04-24
74802,Exit,2023-04-24 12:43:21,2023-04-24
74687,Exit,2023-04-24 12:43:22,2023-04-24
39608,Entry,2023-04-24 12:43:25,2023-04-24
85518,Exit,2023-04-24 12:43:30,2023-04-24
30070,Entry,2023-04-24 12:43:35,2023-04-24
30125,Entry,2023-04-24 12:43:40,2023-04-24
10685,Entry,2023-04-24 12:43:45,2023-04-24
13295,Entry,2023-04-24 12:43:45,2023-04-24
30930,Entry,2023-04-24 12:43:53,2023-04-24
44581,Entry,2023-04-24 12:43:55,2023-04-24
8916,Entry,2023-04-24 12:43:56,2023-04-24
6428,Entry,2023-04-24 12:43:59,2023-04-24
9899,Entry,2023-04-24 12:44:06,2023-04-24
60971,Exit,2023-04-24 12:44:13,2023-04-24
55157,Exit,2023-04-24 12:44:17,2023-04-24
40374,Entry,2023-04-24 12:44:25,2023-04-24
58295,Exit,2023-04-24 12:44:31,2023-04-24
38749,Entry,2023-04-24 12:44:37,2023-04-24
44257,Entry,2023-04-24 12:44:44,2023-04-24
15157,Entry,2023-04-24 12:44:45,2023-04-24
21310,Entry,2023-04-24 12:44:56,2023-04-24
10800,Entry,2023-04-24 12:45:00,2023-04-24
10940,Entry,2023-04-24 12:45:07,2023-04-24
43918,Entry,2023-04-24 12:45:07,2023-04-24
30889,Entry,2023-04-24 12:45:14,2023-04-24
59750,Exit,2023-04-24 12:45:25,2023-04-24
41815,Entry,2023-04-24 12:45:33,2023-04-24
47844,Exit,2023-04-24 12:45:35,2023-04-24
38489,Entry,2023-04-24 12:45:39,2023-04-24
55243,Exit,2023-04-24 12:45:46,2023-04-24
9751,Entry,2023-04-24 12:45:59,2023-04-24
2419,Entry,2023-04-24 12:46:01,2023-04-24
23377,Entry,2023-04-24 12:46:04,2023-04-24
10398,Entry,2023-04-24 12:46:04,2023-04-24
34676,Entry,2023-04-24 12:46:08,2023-04-24
16875,Entry,2023-04-24 12:46:09,2023-04-24
33771,Entry,2023-04-24 12:46:10,2023-04-24
86050,Exit,2023-04-24 12:46:15,2023-04-24
1752,Entry,2023-04-24 12:46:16,2023-04-24
81133,Exit,2023-04-24 12:46:22,2023-04-24
11068,Entry,2023-04-24 12:46:24,2023-04-24
23665,Entry,2023-04-24 12:46:25,2023-04-24
80378,Exit,2023-04-24 12:46:26,2023-04-24
66037,Exit,2023-04-24 12:46:28,2023-04-24
4020,Entry,2023-04-24 12:46:29,2023-04-24
64460,Exit,2023-04-24 12:46:39,2023-04-24
36926,Entry,2023-04-24 12:46:48,2023-04-24
51378,Exit,2023-04-24 12:46:51,2023-04-24
46215,Exit,2023-04-24 12:46:56,2023-04-24
24840,Entry,2023-04-24 12:47:02,2023-04-24
50557,Exit,2023-04-24 12:47:03,2023-04-24
80484,Exit,2023-04-24 12:47:04,2023-04-24
15490,Entry,2023-04-24 12:47:08,2023-04-24
47441,Exit,2023-04-24 12:47:12,2023-04-24
824,Entry,2023-04-24 12:47:14,2023-04-24
88333,Exit,2023-04-24 12:47:15,2023-04-24
2229,Entry,2023-04-24 12:47:21,2023-04-24
39925,Entry,2023-04-24 12:47:26,2023-04-24
36120,Entry,2023-04-24 12:47:35,2023-04-24
57982,Exit,2023-04-24 12:47:39,2023-04-24
58079,Exit,2023-04-24 12:47:41,2023-04-24
82204,Exit,2023-04-24 12:47:45,2023-04-24
41488,Entry,2023-04-24 12:47:52,2023-04-24
1870,Entry,2023-04-24 12:48:00,2023-04-24
10312,Entry,2023-04-24 12:48:05,2023-04-24
6586,Entry,2023-04-24 12:48:13,2023-04-24
20391,Entry,2023-04-24 12:48:13,2023-04-24
85974,Exit,2023-04-24 12:48:19,2023-04-24
44580,Entry,2023-04-24 12:48:20,2023-04-24
51988,Exit,2023-04-24 12:48:22,2023-04-24
21305,Entry,2023-04-24 12:48:28,2023-04-24
17650,Entry,2023-04-24 12:48:28,2023-04-24
52912,Exit,2023-04-24 12:48:31,2023-04-24
21340,Entry,2023-04-24 12:48:32,2023-04-24
80475,Exit,2023-04-24 12:48:32,2023-04-24
66394,Exit,2023-04-24 12:48:35,2023-04-24
55796,Exit,2023-04-24 12:48:55,2023-04-24
41304,Entry,2023-04-24 12:49:10,2023-04-24
78518,Exit,2023-04-24 12:49:10,2023-04-24
14224,Entry,2023-04-24 12:49:12,2023-04-24
72868,Exit,2023-04-24 12:49:16,2023-04-24
55831,Exit,2023-04-24 12:49:21,2023-04-24
84672,Exit,2023-04-24 12:49:21,2023-04-24
25375,Entry,2023-04-24 12:49:35,2023-04-24
10451,Entry,2023-04-24 12:49:43,2023-04-24
7825,Entry,2023-04-24 12:49:50,2023-04-24
39404,Entry,2023-04-24 12:49:56,2023-04-24
74813,Exit,2023-04-24 12:49:57,2023-04-24
66764,Exit,2023-04-24 12:50:01,2023-04-24
3195,Entry,2023-04-24 12:50:02,2023-04-24
39761,Entry,2023-04-24 12:50:03,2023-04-24
21227,Entry,2023-04-24 12:50:09,2023-04-24
80439,Exit,2023-04-24 12:50:19,2023-04-24
55183,Exit,2023-04-24 12:50:21,2023-04-24
30345,Entry,2023-04-24 12:50:33,2023-04-24
26269,Entry,2023-04-24 12:50:48,2023-04-24
11092,Entry,2023-04-24 12:51:00,2023-04-24
20767,Entry,2023-04-24 12:51:02,2023-04-24
21306,Entry,2023-04-24 12:51:04,2023-04-24
47785,Exit,2023-04-24 12:51:12,2023-04-24
13549,Entry,2023-04-24 12:51:16,2023-04-24
88425,Exit,2023-04-24 12:51:43,2023-04-24
39063,Entry,2023-04-24 12:51:57,2023-04-24
41905,Entry,2023-04-24 12:51:59,2023-04-24
55099,Exit,2023-04-24 12:52:03,2023-04-24
43276,Entry,2023-04-24 12:52:06,2023-04-24
21271,Entry,2023-04-24 12:52:07,2023-04-24
40410,Entry,2023-04-24 12:52:17,2023-04-24
82963,Exit,2023-04-24 12:52:23,2023-04-24
75780,Exit,2023-04-24 12:52:28,2023-04-24
82931,Exit,2023-04-24 12:52:29,2023-04-24
83178,Exit,2023-04-24 12:52:29,2023-04-24
73524,Exit,2023-04-24 12:52:32,2023-04-24
79274,Exit,2023-04-24 12:52:40,2023-04-24
59459,Exit,2023-04-24 12:52:41,2023-04-24
3976,Entry,2023-04-24 12:52:44,2023-04-24
8429,Entry,2023-04-24 12:52:51,2023-04-24
23451,Entry,2023-04-24 12:52:55,2023-04-24
63768,Exit,2023-04-24 12:52:59,2023-04-24
28429,Entry,2023-04-24 12:53:02,2023-04-24
55806,Exit,2023-04-24 12:53:09,2023-04-24
36695,Entry,2023-04-24 12:53:19,2023-04-24
37144,Entry,2023-04-24 12:53:20,2023-04-24
45801,Exit,2023-04-24 12:53:21,2023-04-24
37293,Entry,2023-04-24 12:53:24,2023-04-24
42323,Entry,2023-04-24 12:53:35,2023-04-24
11133,Entry,2023-04-24 12:53:36,2023-04-24
37015,Entry,2023-04-24 12:53:42,2023-04-24
1941,Entry,2023-04-24 12:53:42,2023-04-24
66053,Exit,2023-04-24 12:53:43,2023-04-24
81673,Exit,2023-04-24 12:53:53,2023-04-24
56440,Exit,2023-04-24 12:53:55,2023-04-24
6686,Entry,2023-04-24 12:54:01,2023-04-24
31866,Entry,2023-04-24 12:54:02,2023-04-24
10969,Entry,2023-04-24 12:54:03,2023-04-24
79763,Exit,2023-04-24 12:54:03,2023-04-24
39950,Entry,2023-04-24 12:54:16,2023-04-24
9253,Entry,2023-04-24 12:54:20,2023-04-24
31314,Entry,2023-04-24 12:54:23,2023-04-24
2763,Entry,2023-04-24 12:54:24,2023-04-24
57753,Exit,2023-04-24 12:54:42,2023-04-24
74422,Exit,2023-04-24 12:54:43,2023-04-24
65985,Exit,2023-04-24 12:54:47,2023-04-24
74820,Exit,2023-04-24 12:54:51,2023-04-24
43006,Entry,2023-04-24 12:54:53,2023-04-24
27982,Entry,2023-04-24 12:54:54,2023-04-24
63650,Exit,2023-04-24 12:54:57,2023-04-24
66620,Exit,2023-04-24 12:55:05,2023-04-24
27806,Entry,2023-04-24 12:55:10,2023-04-24
44300,Entry,2023-04-24 12:55:24,2023-04-24
73655,Exit,2023-04-24 12:55:35,2023-04-24
47942,Exit,2023-04-24 12:55:41,2023-04-24
53079,Exit,2023-04-24 12:55:54,2023-04-24
11098,Entry,2023-04-24 12:56:01,2023-04-24
21371,Entry,2023-04-24 12:56:10,2023-04-24
11065,Entry,2023-04-24 12:56:13,2023-04-24
22847,Entry,2023-04-24 12:56:14,2023-04-24
24894,Entry,2023-04-24 12:56:17,2023-04-24
68997,Exit,2023-04-24 12:56:21,2023-04-24
64430,Exit,2023-04-24 12:56:29,2023-04-24
49881,Exit,2023-04-24 12:56:59,2023-04-24
43957,Entry,2023-04-24 12:57:00,2023-04-24
7794,Entry,2023-04-24 12:57:08,2023-04-24
60419,Exit,2023-04-24 12:57:13,2023-04-24
18311,Entry,2023-04-24 12:57:13,2023-04-24
43253,Entry,2023-04-24 12:57:16,2023-04-24
31185,Entry,2023-04-24 12:57:31,2023-04-24
72222,Exit,2023-04-24 12:57:38,2023-04-24
86444,Exit,2023-04-24 12:57:38,2023-04-24
21284,Entry,2023-04-24 12:57:46,2023-04-24
11202,Entry,2023-04-24 12:57:51,2023-04-24
13007,Entry,2023-04-24 12:57:52,2023-04-24
51026,Exit,2023-04-24 12:57:53,2023-04-24
60246,Exit,2023-04-24 12:57:56,2023-04-24
54261,Exit,2023-04-24 12:57:58,2023-04-24
50821,Exit,2023-04-24 12:58:01,2023-04-24
43256,Entry,2023-04-24 12:58:04,2023-04-24
9764,Entry,2023-04-24 12:58:09,2023-04-24
43717,Entry,2023-04-24 12:58:12,2023-04-24
36927,Entry,2023-04-24 12:58:13,2023-04-24
54271,Exit,2023-04-24 12:58:16,2023-04-24
85131,Exit,2023-04-24 12:58:24,2023-04-24
44582,Entry,2023-04-24 12:58:27,2023-04-24
41198,Entry,2023-04-24 12:58:33,2023-04-24
28217,Entry,2023-04-24 12:58:41,2023-04-24
38774,Entry,2023-04-24 12:58:45,2023-04-24
70294,Exit,2023-04-24 12:58:47,2023-04-24
78168,Exit,2023-04-24 12:58:48,2023-04-24
8670,Entry,2023-04-24 12:58:51,2023-04-24
35017,Entry,2023-04-24 12:58:53,2023-04-24
3196,Entry,2023-04-24 12:59:05,2023-04-24
79300,Exit,2023-04-24 12:59:14,2023-04-24
58912,Exit,2023-04-24 12:59:24,2023-04-24
10209,Entry,2023-04-24 12:59:24,2023-04-24
84721,Exit,2023-04-24 12:59:34,2023-04-24
29676,Entry,2023-04-24 12:59:47,2023-04-24
34648,Entry,2023-04-24 12:59:49,2023-04-24
72363,Exit,2023-04-24 13:00:05,2023-04-24
57839,Exit,2023-04-24 13:00:19,2023-04-24
11195,Entry,2023-04-24 13:00:23,2023-04-24
88704,Exit,2023-04-24 13:00:34,2023-04-24
21099,Entry,2023-04-24 13:00:36,2023-04-24
78994,Exit,2023-04-24 13:00:48,2023-04-24
20411,Entry,2023-04-24 13:00:52,2023-04-24
76061,Exit,2023-04-24 13:00:52,2023-04-24
53125,Exit,2023-04-24 13:00:52,2023-04-24
21239,Entry,2023-04-24 13:00:56,2023-04-24
83810,Exit,2023-04-24 13:01:01,2023-04-24
13525,Entry,2023-04-24 13:01:07,2023-04-24
5135,Entry,2023-04-24 13:01:23,2023-04-24
85101,Exit,2023-04-24 13:01:37,2023-04-24
23105,Entry,2023-04-24 13:01:45,2023-04-24
12958,Entry,2023-04-24 13:01:51,2023-04-24
60303,Exit,2023-04-24 13:01:55,2023-04-24
88003,Exit,2023-04-24 13:01:57,2023-04-24
55778,Exit,2023-04-24 13:02:20,2023-04-24
77396,Exit,2023-04-24 13:02:27,2023-04-24
466,Entry,2023-04-24 13:02:35,2023-04-24
39915,Entry,2023-04-24 13:02:39,2023-04-24
48829,Exit,2023-04-24 13:02:45,2023-04-24
32105,Entry,2023-04-24 13:02:45,2023-04-24
38953,Entry,2023-04-24 13:02:52,2023-04-24
44587,Entry,2023-04-24 13:02:57,2023-04-24
74806,Exit,2023-04-24 13:03:00,2023-04-24
73397,Exit,2023-04-24 13:03:10,2023-04-24
33051,Entry,2023-04-24 13:03:16,2023-04-24
5868,Entry,2023-04-24 13:03:18,2023-04-24
3379,Entry,2023-04-24 13:03:25,2023-04-24
29303,Entry,2023-04-24 13:03:32,2023-04-24
